,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_rep[974],-0.104523,0.0260585,1.02352,0.98659,-1.80034,-0.105209,1.55329,1681.06,1859.72,64.3468,1.00279
y_rep[975],0.0548887,0.0225778,1.00442,1.04899,-1.6353,0.0594425,1.67551,1987.13,1860.33,76.0626,1.00186
y_rep[976],-0.0417869,0.023021,1.01935,1.01025,-1.70297,-0.0339149,1.61606,1961.38,1781.8,75.0766,1.00071
y_rep[977],-0.128023,0.0214458,0.993511,0.998244,-1.72626,-0.145295,1.54539,2152.24,1962.13,82.3824,0.99985
y_rep[978],0.0315435,0.0218221,0.976532,0.989868,-1.56202,0.0241595,1.63131,2006.25,1757.26,76.7941,1.00099
y_rep[979],0.0157278,0.0242373,1.03279,1.03436,-1.66463,-0.00302033,1.70195,1824.83,1736.16,69.85,0.999973
y_rep[980],0.0654745,0.0217989,0.989983,1.02784,-1.59287,0.0330521,1.69889,2059.19,1873.76,78.8205,0.999526
y_rep[981],-0.034749,0.0232277,1.00249,1.02542,-1.69157,-0.043136,1.6182,1868.36,1846.61,71.5161,1.0003
y_rep[982],-0.0846014,0.0230473,1.01932,0.991475,-1.78076,-0.0779625,1.59426,1960.52,1934.16,75.0439,0.999179
y_rep[983],0.00232935,0.0232099,1.00751,1.04114,-1.62241,0.00896417,1.63511,1892.4,1923.98,72.4365,0.999983
y_rep[984],-0.101068,0.0232432,0.995622,0.989713,-1.7046,-0.118645,1.50655,1872.49,1887.27,71.6741,0.999652
y_rep[985],0.00697879,0.0229883,1.01862,1.02406,-1.79101,0.04285,1.63647,1970.78,1879.52,75.4365,1.00011
y_rep[986],-0.0176166,0.0217017,0.990974,0.986193,-1.6441,-0.0132515,1.59736,2092.59,1962.95,80.0992,1.00019
y_rep[987],-0.0943242,0.0235493,1.00914,0.98582,-1.74737,-0.0710529,1.59854,1848.03,1919.47,70.7378,0.999161
y_rep[988],0.0469905,0.0231539,1.0003,0.993528,-1.59835,0.0340682,1.71878,1880.34,1926.63,71.9747,1.00032
y_rep[989],0.0463853,0.0232505,1.00328,0.993907,-1.57718,0.0312753,1.75346,1881.47,1813.89,72.018,0.999506
y_rep[990],-0.0344155,0.0232114,1.00847,1.02267,-1.64268,-0.0244764,1.62734,1904.31,1919.67,72.8923,1.00193
y_rep[991],0.0429064,0.023044,0.984849,0.975141,-1.61769,0.0585626,1.58619,1838.84,1650.93,70.3863,0.999519
y_rep[992],-0.080749,0.0235542,1.01216,1.02787,-1.77676,-0.0983256,1.55391,1838.57,1687.85,70.3758,1.00042
y_rep[993],0.0866839,0.0216983,0.990503,0.987645,-1.57047,0.0721523,1.73113,2086.69,1867.73,79.8735,1.00014
y_rep[994],0.0309139,0.0222747,1.00105,0.999845,-1.56962,0.0184996,1.70083,2112.91,1835.26,80.8768,1.00036
y_rep[995],-0.0039871,0.0219857,0.987565,1.03242,-1.6259,0.0128143,1.58618,2055.4,2056.78,78.6757,1.00128
y_rep[996],0.0223117,0.0228726,1.03565,1.02187,-1.70043,0.0333829,1.70522,2066.84,1828.4,79.1136,0.999392
y_rep[997],-0.0114727,0.0235571,1.00344,1.00027,-1.66758,-0.00952851,1.65996,1813.47,1885.52,69.4153,0.999783
y_rep[998],-0.0198258,0.023018,1.01548,1.00642,-1.69094,-0.0162138,1.62372,1949.18,1548.48,74.6097,1.00064
y_rep[999],0.0559634,0.0231835,0.985068,0.956249,-1.59476,0.0606838,1.69101,1851.49,2027.63,70.8704,1.00088
y_rep[1000],0.022624,0.02444,1.0125,0.999679,-1.61218,0.0281019,1.72697,1704.51,1851.72,65.2445,1.00021
y_rep[1001],-0.0290732,0.0225297,1.00717,1.01511,-1.73108,-0.0272222,1.6399,1999.17,2005.08,76.5234,0.999763
y_rep[1002],0.0306009,0.0230577,1.03178,0.984053,-1.71731,0.0430703,1.72229,2017.94,1975.09,77.2418,1.00015
y_rep[1003],-0.105442,0.0233559,1.01107,1.03952,-1.75526,-0.11307,1.5643,1920.79,1917.59,73.5231,0.99935
y_rep[1004],-0.030459,0.0217224,0.971876,0.963575,-1.6735,-0.00765433,1.54171,2011.03,1902.71,76.9773,1.00056
y_rep[1005],-0.0243164,0.0217388,0.981708,0.999943,-1.60907,-0.0239236,1.56919,2046.44,2006.15,78.3326,1.00096
y_rep[1006],0.0185137,0.0225565,1.00616,1.05894,-1.61665,0.0231845,1.61895,1999.72,1986.42,76.5442,1.00057
y_rep[1007],0.042379,0.0226834,1.0099,1.01853,-1.64078,0.0302434,1.73328,1990.03,1922.39,76.1733,1.00085
y_rep[1008],-0.0600297,0.0229345,0.991726,1.02072,-1.67575,-0.0597165,1.61684,1920.75,2041.46,73.5215,1.00056
y_rep[1009],0.017651,0.0221912,0.999864,0.981107,-1.58874,0.00131238,1.67163,2033.33,1965.06,77.8307,1.00013
y_rep[1010],0.00193082,0.0218864,1.00772,1.03124,-1.69073,0.0541026,1.60654,2113.18,2048.45,80.8873,1.00315
y_rep[1011],-0.0209242,0.0240451,1.01875,1.02868,-1.71201,-0.0116745,1.64083,1801.33,1750.45,68.9504,1.00026
y_rep[1012],-0.0306259,0.0225177,0.982439,0.938821,-1.66929,-0.0293981,1.58037,1908.68,1965.11,73.0594,1.00253
y_rep[1013],-0.0536869,0.0223829,1.00094,1.00807,-1.65705,-0.0756965,1.60006,1993.58,2091.34,76.3095,1.00042
y_rep[1014],0.0448687,0.0236181,1.00572,0.978758,-1.57305,0.0398829,1.70466,1841.65,1784.43,70.4936,0.999234
y_rep[1015],-0.00419292,0.0232864,1.01726,1.00457,-1.68616,-0.0141912,1.6879,1940.71,1878.01,74.2856,1.00062
y_rep[1016],0.00281365,0.0229055,0.996163,1.03863,-1.59877,0.0193659,1.6384,1902.26,1924.49,72.8138,1.00347
y_rep[1017],0.00285794,0.0232237,1.00194,1.0047,-1.64778,-0.00592811,1.66212,1868.81,2002.43,71.5335,1.00045
y_rep[1018],-0.0845162,0.0231539,1.00849,0.976679,-1.70264,-0.133427,1.60989,1915.96,1896.28,73.3382,1.00009
y_rep[1019],-0.0405146,0.0230128,0.996368,0.984787,-1.71137,-0.0379777,1.6021,1886.0,1923.79,72.1913,0.999568
y_rep[1020],0.0153661,0.0225754,1.00165,1.0098,-1.60589,0.0149969,1.64181,1969.42,1934.12,75.3844,0.999532
y_rep[1021],0.0286294,0.0236376,1.03598,1.04929,-1.71779,0.0266717,1.76696,1923.39,2049.64,73.6225,1.00041
y_rep[1022],0.0936097,0.0228962,1.0279,0.998863,-1.64307,0.0931318,1.78759,2016.23,2012.52,77.1764,1.00112
y_rep[1023],0.0397227,0.0218445,0.99015,0.970831,-1.61597,0.0202497,1.73342,2055.13,1748.21,78.6654,1.0003
y_rep[1024],0.00251573,0.0222801,1.00352,1.00719,-1.62916,-0.0221186,1.65978,2030.58,1804.14,77.7254,1.0004
y_rep[1025],-0.03413,0.022595,1.04576,1.0808,-1.76159,-0.0491459,1.69968,2149.11,2092.55,82.2625,1.00129
y_rep[1026],0.00201146,0.0223564,1.00714,0.989278,-1.61229,-0.0139928,1.65931,2035.38,1966.51,77.9093,1.00153
y_rep[1027],-0.066685,0.0225153,1.00279,1.01508,-1.72842,-0.0515542,1.6059,1988.92,1758.25,76.1311,0.999578
y_rep[1028],-0.0217461,0.0225379,0.984904,1.00569,-1.64192,-0.0186522,1.53845,1929.0,1966.19,73.8373,1.00343
y_rep[1029],-0.00237441,0.0225808,1.02509,1.03057,-1.74449,0.0204626,1.61338,2064.83,1747.66,79.0367,1.00034
y_rep[1030],-0.00163332,0.0221597,1.00177,1.02397,-1.67574,0.0188721,1.65067,2060.69,1977.34,78.8782,0.999838
y_rep[1031],0.0369827,0.0228723,1.0098,1.03214,-1.63991,0.0224959,1.64296,1955.8,1964.04,74.8631,1.00124
y_rep[1032],-0.0149022,0.0215545,0.98477,0.97291,-1.55049,-0.0437047,1.67185,2087.9,2097.08,79.9197,0.999912
y_rep[1033],0.0649733,0.0219826,0.996835,1.01088,-1.55814,0.0670767,1.66864,2060.32,2004.97,78.864,1.00026
y_rep[1034],-0.0783917,0.0229439,1.01497,1.00862,-1.74454,-0.100664,1.595,2008.7,1803.29,76.8881,1.00187
y_rep[1035],0.0539088,0.0234842,0.996311,0.9858,-1.57366,0.0235814,1.70284,1809.85,1752.01,69.2767,0.999653
y_rep[1036],0.108135,0.0246377,1.02855,0.989977,-1.65974,0.120778,1.79734,1746.91,1770.39,66.8674,1.00319
y_rep[1037],0.0956104,0.0225813,1.01563,1.02631,-1.59892,0.120341,1.73761,2036.45,1965.19,77.9504,1.00022
y_rep[1038],-0.0648989,0.0233855,1.00461,1.00548,-1.71186,-0.066981,1.54245,1864.53,1937.41,71.3697,0.999602
y_rep[1039],-0.058754,0.0221881,0.98586,1.00413,-1.65177,-0.0879208,1.55134,1980.37,2004.12,75.8036,1.00074
y_rep[1040],0.0767097,0.0222105,0.990015,0.942317,-1.55764,0.0668426,1.77226,1993.2,1837.06,76.2947,1.00017
y_rep[1041],0.0155194,0.0229986,1.02391,1.04442,-1.66957,0.0360439,1.64477,1985.49,1794.91,75.9994,0.999447
y_rep[1042],0.160365,0.0227417,0.999523,1.00218,-1.48465,0.164315,1.80757,1932.98,2077.39,73.9896,0.999871
y_rep[1043],0.0174358,0.0229657,0.995939,1.02178,-1.62457,0.0266262,1.6152,1892.79,1861.69,72.4515,1.00124
y_rep[1044],-0.071398,0.0226039,1.01246,1.00564,-1.73395,-0.0863668,1.60633,2017.22,1963.4,77.2142,0.999691
y_rep[1045],-0.0431215,0.022112,0.98766,0.996405,-1.73014,-0.0335356,1.53752,2000.11,1966.4,76.5594,0.999757
y_rep[1046],-0.0111718,0.0232745,1.02607,1.04748,-1.71637,-0.0250889,1.61127,1956.58,1954.98,74.8929,1.00118
y_rep[1047],-0.0597484,0.0221418,0.994804,1.01042,-1.65183,-0.0771365,1.59654,2023.46,1965.06,77.4531,1.00049
y_rep[1048],-0.00871549,0.0218492,0.993823,0.999079,-1.56662,-0.0217609,1.66149,2079.31,1657.07,79.5909,0.999686
y_rep[1049],-0.106914,0.0234919,0.998468,0.974408,-1.76397,-0.11497,1.52697,1811.33,1909.57,69.3331,1.00006
y_rep[1050],-0.0669893,0.0230831,1.01971,1.00704,-1.72535,-0.0785118,1.68601,1962.84,1934.12,75.1328,0.999059
y_rep[1051],-0.0116611,0.0237346,1.01601,0.985014,-1.73167,0.0110306,1.58471,1842.76,1927.09,70.5362,1.00179
y_rep[1052],-0.0577878,0.0223858,1.00648,1.00657,-1.74789,-0.0314465,1.56263,2028.91,1838.21,77.6615,0.999839
y_rep[1053],-0.0446008,0.0227129,1.01752,1.01585,-1.71762,-0.0114725,1.65444,1994.79,1890.35,76.3554,1.00135
y_rep[1054],-0.0838823,0.0219055,0.999199,0.977639,-1.73594,-0.0831139,1.53904,2092.27,1760.11,80.0869,1.00007
y_rep[1055],-0.0329825,0.0234236,0.996208,1.00471,-1.65192,-0.0299859,1.62465,1836.93,1717.89,70.313,1.00042
y_rep[1056],0.00343511,0.0226267,1.00056,1.00012,-1.65524,-0.00282536,1.64647,1976.09,1903.04,75.6398,1.00004
y_rep[1057],-0.023545,0.0222467,0.986026,0.949979,-1.66942,-0.0213564,1.61031,1975.65,1731.18,75.6228,1.00037
y_rep[1058],0.0252707,0.0221135,1.01347,1.00099,-1.67791,0.043082,1.6296,2104.74,1859.46,80.5642,1.00026
y_rep[1059],0.000480934,0.0214369,0.975402,0.991282,-1.64641,0.0180531,1.5774,2070.96,1979.11,79.2713,1.00037
y_rep[1060],-0.0553918,0.0244148,1.0042,0.983551,-1.65911,-0.0831155,1.63981,1717.09,1731.16,65.7258,0.999923
y_rep[1061],0.0177201,0.0212348,0.999126,0.98359,-1.65224,-0.0159992,1.69339,2219.65,1965.22,84.9625,1.00007
y_rep[1062],0.0222619,0.0215684,0.994671,0.969639,-1.60856,0.0146866,1.72047,2130.54,1907.23,81.5516,0.999517
y_rep[1063],0.0269016,0.0234273,1.01165,1.03015,-1.64339,0.0037694,1.70738,1863.17,1730.92,71.3175,1.00049
y_rep[1064],-0.0515204,0.0224596,1.01069,1.01655,-1.67434,-0.0472073,1.67153,2031.29,2031.62,77.7528,1.00145
y_rep[1065],0.00406949,0.0225504,1.01381,1.03422,-1.61425,-0.0252187,1.66472,2031.07,1932.3,77.7443,0.999997
y_rep[1066],0.0458801,0.0242212,1.01734,1.01994,-1.63923,0.0590057,1.68442,1749.29,1888.05,66.9586,1.00286
y_rep[1067],-0.0856183,0.0237535,1.02852,1.01849,-1.68752,-0.103297,1.56431,1935.71,1876.71,74.094,0.999941
y_rep[1068],-0.0950993,0.024014,0.993123,1.01295,-1.69694,-0.0835727,1.52681,1747.54,2047.45,66.8915,1.00128
y_rep[1069],0.0219508,0.0231054,1.01462,1.01474,-1.65566,0.0155246,1.67804,1935.5,1849.07,74.0859,1.00079
y_rep[1070],-0.0197254,0.0228069,1.04017,1.04112,-1.76072,-0.00642188,1.70902,2085.54,1845.29,79.8293,0.999663
y_rep[1071],-0.123917,0.0217225,1.00666,1.02558,-1.78602,-0.15744,1.55513,2138.74,1525.85,81.8658,0.999523
y_rep[1072],-0.0553271,0.0225642,1.02591,1.02154,-1.80886,-0.0227172,1.57782,2074.26,2008.08,79.3976,0.99978
y_rep[1073],0.00702973,0.0234289,1.00101,1.00954,-1.6734,0.0339284,1.59782,1835.99,1888.38,70.2772,1.00107
y_rep[1074],0.0493273,0.0218985,0.997227,1.00146,-1.5604,0.0452683,1.70335,2082.3,1949.28,79.7052,0.999469
y_rep[1075],0.0750949,0.0245063,1.00876,1.01229,-1.55771,0.0534699,1.7759,1812.12,1881.45,69.3633,1.00208
y_rep[1076],-0.024119,0.022591,0.998192,1.02145,-1.61214,-0.0369765,1.6277,1959.74,1924.75,75.0139,0.999873
y_rep[1077],-0.0774899,0.0231976,1.03242,1.01143,-1.84927,-0.0504774,1.54126,1986.26,1965.54,76.029,1.00004
y_rep[1078],0.0521271,0.0224854,0.996262,0.988258,-1.57889,0.0866318,1.65654,2044.33,1848.04,78.2519,1.00105
y_rep[1079],-0.0440454,0.022366,0.981486,0.98904,-1.60309,-0.0674684,1.58912,1950.26,1771.07,74.651,1.00032
y_rep[1080],-0.0137435,0.0221251,0.993771,0.989687,-1.67565,0.0138742,1.56621,2029.01,2004.01,77.6656,1.00099
y_rep[1081],-0.0594257,0.0234003,1.02626,1.02352,-1.78043,-0.0473974,1.64604,1950.93,2039.86,74.6767,0.999966
y_rep[1082],-0.0632915,0.0225555,0.994658,0.995993,-1.67683,-0.0729348,1.63168,1941.14,1911.8,74.302,1.00176
y_rep[1083],0.0507284,0.0229211,1.00805,1.00019,-1.60883,0.039156,1.71944,1922.27,2007.74,73.5797,0.999712
y_rep[1084],-0.0351849,0.0229082,1.00258,1.02514,-1.66618,-0.0284351,1.56747,1909.99,2010.78,73.1097,1.0006
y_rep[1085],0.0663763,0.0228879,1.00843,1.0001,-1.59319,0.0699248,1.74942,1941.23,1876.95,74.3055,1.0001
y_rep[1086],-0.0602597,0.0241904,1.03316,1.02854,-1.74183,-0.0543546,1.65627,1836.89,1887.65,70.3114,1.00046
y_rep[1087],-0.121443,0.0216722,0.966006,0.977013,-1.69739,-0.122616,1.52021,1999.11,1988.69,76.5209,1.00035
y_rep[1088],0.032182,0.0230995,1.01689,1.01073,-1.62359,-0.00672228,1.67431,1942.2,1966.24,74.3427,1.00066
y_rep[1089],0.0199551,0.0224581,1.01087,1.05832,-1.65732,0.0432929,1.6767,2037.21,1838.61,77.9793,1.00082
y_rep[1090],-0.023141,0.0222976,0.97863,1.01235,-1.60542,-0.00598346,1.60265,1957.1,1860.72,74.9129,0.999535
y_rep[1091],0.0414145,0.0218374,1.00233,0.997846,-1.58182,0.0479231,1.69066,2103.49,1891.66,80.5163,1.00122
y_rep[1092],0.0359199,0.0229466,1.0373,1.06752,-1.71249,0.0319197,1.74013,2063.91,1865.13,79.0012,0.99996
y_rep[1093],0.0568719,0.0225748,1.00155,0.999598,-1.52786,0.0274521,1.72866,1990.97,1888.39,76.2093,0.999319
y_rep[1094],0.050548,0.0235171,1.00569,1.01003,-1.58334,0.0029579,1.71352,1835.86,2026.24,70.2723,0.999684
y_rep[1095],0.0526216,0.0231557,0.996604,0.984359,-1.55181,0.0557064,1.72853,1861.73,2006.38,71.2623,0.999807
y_rep[1096],0.0277406,0.0226487,0.999072,0.977257,-1.63275,0.00831664,1.70295,1963.07,1976.72,75.1415,1.0007
y_rep[1097],0.121654,0.0228799,1.01361,1.01546,-1.54606,0.132274,1.77628,1961.19,1908.35,75.0695,1.00054
y_rep[1098],0.0293122,0.0236888,1.03041,1.01403,-1.61484,0.040197,1.73762,1908.74,1726.04,73.062,0.999923
y_rep[1099],0.0394051,0.0232934,1.01365,1.03137,-1.66163,0.0437163,1.70144,1950.7,1753.95,74.6678,1.00305
y_rep[1100],-0.0537156,0.0228655,1.0088,1.01577,-1.71977,-0.0455622,1.58024,1919.63,1820.47,73.4787,1.00141
y_rep[1101],-0.0633884,0.0230166,1.00834,1.01407,-1.75547,-0.0590422,1.6088,1933.54,2015.25,74.0111,1.00083
y_rep[1102],0.0376483,0.0226621,1.00948,1.0284,-1.60162,0.0638637,1.70289,2060.06,1924.45,78.8539,0.999734
y_rep[1103],-0.00122568,0.022958,1.00979,1.03771,-1.62075,0.00809988,1.62318,1940.34,2019.63,74.2712,0.99964
y_rep[1104],-0.09577,0.0220368,1.00447,0.992821,-1.73444,-0.0893121,1.53175,2080.76,1794.67,79.6461,0.999811
y_rep[1105],-0.0291966,0.0231389,1.02641,1.02552,-1.73589,-0.00987359,1.61011,1980.51,1843.11,75.8088,1.00079
y_rep[1106],-0.079207,0.0228994,1.00175,0.945381,-1.70077,-0.0904847,1.59311,1893.86,1964.32,72.4923,0.99989
y_rep[1107],0.0796986,0.0222688,0.99844,1.00592,-1.59369,0.0788938,1.69962,2015.35,1989.35,77.1427,1.00037
y_rep[1108],-0.0346649,0.0235057,1.02599,1.01645,-1.73945,0.00114391,1.62167,1915.44,2006.6,73.3185,0.999667
y_rep[1109],-0.00644237,0.0230855,1.01617,1.04304,-1.69999,-0.0124742,1.6337,1933.25,1962.22,74.0001,1.00084
y_rep[1110],0.0833673,0.0228634,1.0116,1.01514,-1.5672,0.0526739,1.7846,1991.59,1963.99,76.2333,1.00167
y_rep[1111],-0.0941243,0.0218468,0.998181,0.961692,-1.72058,-0.104369,1.57123,2098.1,2007.4,80.3101,1.00035
y_rep[1112],-0.119857,0.0235163,1.00834,1.02733,-1.78695,-0.148149,1.61397,1843.49,1853.28,70.5643,1.00046
y_rep[1113],0.0725031,0.0223558,1.01207,1.02658,-1.55418,0.0539731,1.68581,2052.07,2003.78,78.548,0.99958
y_rep[1114],0.00688904,0.0218699,0.970248,1.00144,-1.57727,0.00852352,1.57801,1973.61,1925.26,75.5447,1.0006
y_rep[1115],-0.107194,0.0229506,1.02374,1.02928,-1.7263,-0.111933,1.60884,1993.15,1925.72,76.293,1.00064
y_rep[1116],0.00480148,0.0224518,1.01622,1.01943,-1.6595,-0.0174523,1.6424,2057.78,1918.2,78.7665,1.00052
y_rep[1117],0.140976,0.0239657,1.02836,1.02853,-1.52556,0.136401,1.85738,1852.39,1851.54,70.9047,1.001
y_rep[1118],0.0990454,0.0240453,0.977076,0.947493,-1.55654,0.0938433,1.71112,1733.48,1811.89,66.3532,1.00177
y_rep[1119],0.0217307,0.0228513,1.03969,1.04592,-1.69119,0.0122511,1.67623,2078.11,2049.43,79.5448,1.00118
y_rep[1120],-0.0220339,0.0225407,1.00576,1.04846,-1.69091,-0.0175346,1.56415,2013.69,1740.39,77.0791,1.00014
y_rep[1121],-0.0256583,0.0223063,0.991126,0.987228,-1.62017,-0.0118792,1.60648,1986.88,2050.96,76.053,0.999363
y_rep[1122],0.0663646,0.0217639,1.01616,0.973372,-1.58905,0.0669146,1.73508,2181.19,2045.01,83.4904,1.00152
y_rep[1123],0.0595947,0.0228114,1.02329,1.0375,-1.61506,0.0776745,1.731,2024.59,2007.79,77.4961,1.00025
y_rep[1124],0.0299778,0.0231868,1.01435,1.00906,-1.6784,0.0302096,1.64943,1926.13,1490.19,73.7273,1.00116
y_rep[1125],-0.0559517,0.0223813,1.02325,1.01318,-1.80317,-0.0690369,1.57828,2086.25,2051.25,79.8564,1.00044
y_rep[1126],-0.0100312,0.0227702,0.997258,0.975704,-1.67987,-0.0142396,1.61279,1916.44,1726.06,73.3567,1.00167
y_rep[1127],-0.0455739,0.0226047,1.00254,0.965501,-1.67609,-0.0443387,1.66066,1968.14,1964.72,75.3356,1.00008
y_rep[1128],0.101709,0.0236723,1.01176,1.01839,-1.57658,0.0781501,1.77506,1827.6,1938.55,69.956,1.00051
y_rep[1129],-0.120228,0.0220349,1.02428,1.00873,-1.80399,-0.123461,1.58207,2166.5,1773.4,82.9284,1.00044
y_rep[1130],0.0159269,0.0227344,1.00136,1.01582,-1.60774,-0.00726957,1.68291,1935.55,1849.7,74.0882,1.00131
y_rep[1131],-0.00792651,0.0225073,1.00978,0.989792,-1.63664,-0.0159178,1.71713,2039.46,1935.88,78.0654,0.9993
y_rep[1132],0.0298982,0.0233169,1.02056,1.02377,-1.66903,0.0273707,1.6979,1915.88,1910.56,73.3351,1.00132
y_rep[1133],-0.00817848,0.02322,1.00507,1.00484,-1.64444,-0.0154021,1.63476,1881.62,1966.4,72.0238,0.999528
y_rep[1134],0.160221,0.0223543,0.985179,1.00337,-1.47084,0.16987,1.7939,1937.59,1794.99,74.1661,0.99991
y_rep[1135],-0.110668,0.0225404,1.00896,0.978927,-1.71048,-0.130676,1.57605,2011.23,1978.52,76.985,1.00141
y_rep[1136],0.0438504,0.0229135,1.00836,0.999018,-1.61768,0.00697641,1.72181,1922.59,1965.44,73.5919,0.999829
y_rep[1137],0.0395806,0.0230563,0.975027,0.971631,-1.61705,0.0467386,1.60953,1789.68,1928.85,68.5044,1.00016
y_rep[1138],0.0286426,0.0221782,1.01593,1.00679,-1.65401,0.0288028,1.69972,2107.38,1668.82,80.6652,1.00192
y_rep[1139],0.0295984,0.0230401,1.01454,0.998169,-1.63239,0.0371768,1.72096,1942.21,1797.28,74.3429,1.00134
y_rep[1140],-0.0878186,0.0222795,1.00728,1.04413,-1.74532,-0.086634,1.57341,2062.12,1971.13,78.9328,0.999928
y_rep[1141],-0.0199054,0.0232546,1.02904,1.07405,-1.65029,-0.0295771,1.63958,1960.96,2050.18,75.0607,1.0002
y_rep[1142],0.0143699,0.0224332,0.978942,0.985111,-1.56908,0.0194633,1.58733,1913.69,2001.31,73.2513,1.00167
y_rep[1143],0.042793,0.0228865,1.00626,1.02294,-1.58919,0.0114875,1.75525,1972.02,1856.6,75.4841,1.00042
y_rep[1144],-0.0583569,0.0227398,1.00319,1.00516,-1.69628,-0.0437732,1.55473,1961.84,1967.84,75.0945,0.999536
y_rep[1145],0.150614,0.0230042,0.996926,0.995109,-1.41051,0.112629,1.86141,1886.82,2094.02,72.2226,1.00027
y_rep[1146],-0.0688146,0.02345,1.01047,1.01799,-1.66037,-0.0959911,1.64015,1829.46,1829.39,70.027,1.00426
y_rep[1147],-0.0487395,0.0241725,1.02592,1.02685,-1.7598,-0.0550705,1.61386,1829.5,1857.8,70.0288,1.00064
y_rep[1148],-0.00722114,0.0233883,1.02622,1.03777,-1.6934,0.00108492,1.68142,1932.33,1789.12,73.9648,0.999469
y_rep[1149],-0.00550599,0.0232374,1.03823,1.04057,-1.72739,-0.0302457,1.70464,1998.04,1988.39,76.48,0.999669
y_rep[1150],0.069098,0.0235285,1.00249,1.00273,-1.55991,0.0416139,1.74404,1817.07,1935.14,69.553,0.999576
y_rep[1151],-0.0184568,0.0221706,1.01583,1.01246,-1.71491,0.00796802,1.6137,2108.86,1925.05,80.7218,1.00234
y_rep[1152],-0.0764257,0.0243173,1.00892,1.01846,-1.70603,-0.0719451,1.63203,1703.48,1815.53,65.205,1.00013
y_rep[1153],0.0603996,0.0233289,1.01432,1.00349,-1.589,0.075003,1.68392,1905.45,1698.42,72.936,0.999293
y_rep[1154],0.00460973,0.0241183,1.02225,1.00578,-1.67044,-0.0053544,1.70318,1816.61,1806.0,69.5353,0.999744
y_rep[1155],-0.126244,0.0222025,0.998269,0.988585,-1.78712,-0.14828,1.50595,2025.65,1869.13,77.537,1.0004
y_rep[1156],0.0271253,0.0221119,0.986271,0.97805,-1.58011,0.0420297,1.66131,2002.27,2049.82,76.6418,1.00203
y_rep[1157],-0.155812,0.0229742,0.996746,0.98335,-1.78583,-0.180717,1.52,1906.0,1926.38,72.957,1.00138
y_rep[1158],0.0883419,0.0242756,0.994495,1.02239,-1.54151,0.108936,1.71227,1683.15,1705.77,64.4267,1.0008
y_rep[1159],-0.0100017,0.0226257,1.00732,0.977795,-1.63097,-0.00138848,1.67534,1991.07,1922.92,76.2133,1.0005
y_rep[1160],0.0147177,0.0232492,1.01759,1.03499,-1.6381,0.020272,1.64189,1920.43,1726.26,73.5091,0.999946
y_rep[1161],0.0264808,0.0241871,1.03303,1.06284,-1.59835,-0.0121749,1.70425,1834.34,1887.86,70.214,1.00074
y_rep[1162],0.0757812,0.0234469,1.02453,0.984644,-1.63257,0.0950251,1.79863,1918.22,1920.11,73.4246,1.00016
y_rep[1163],-0.00674237,0.0222249,1.01427,1.03271,-1.62687,-0.0277785,1.69512,2088.5,2093.31,79.9427,1.00021
y_rep[1164],0.0844657,0.0225273,0.981182,0.98054,-1.52517,0.0832152,1.68877,1899.51,1857.79,72.7084,1.00073
y_rep[1165],-0.0442507,0.0235676,1.01625,0.998618,-1.72025,-0.0781614,1.66703,1878.12,1884.49,71.8897,1.00006
y_rep[1166],0.0184876,0.0242438,1.02367,1.02898,-1.62249,0.0131742,1.71335,1784.94,1963.43,68.3231,1.00072
y_rep[1167],-0.0269595,0.0230842,1.00247,1.01149,-1.68914,-0.0466154,1.64079,1890.93,1849.47,72.3801,0.999357
y_rep[1168],0.00783648,0.023803,1.0231,1.05107,-1.72958,0.00917934,1.6185,1856.95,1887.91,71.0796,0.999729
y_rep[1169],0.0983311,0.0224375,0.98836,0.984989,-1.52624,0.10881,1.69224,1944.43,1740.86,74.4279,0.999416
y_rep[1170],-0.0860767,0.0233023,1.02735,1.03167,-1.78071,-0.0893322,1.60077,1953.8,1986.36,74.7867,1.00132
y_rep[1171],0.0335098,0.0224138,1.02642,1.04146,-1.61001,0.01729,1.71689,2101.62,1979.96,80.4446,0.99973
y_rep[1172],0.0397499,0.0228546,1.01164,1.01375,-1.61925,0.0382517,1.70783,1967.81,2039.04,75.323,1.0001
y_rep[1173],0.0531777,0.0221561,0.980401,1.0323,-1.59448,0.0649336,1.68137,1965.87,1886.89,75.2485,1.00063
y_rep[1174],0.111047,0.0221291,0.992613,0.98996,-1.42429,0.0788175,1.79956,2017.07,1534.32,77.2083,1.00345
y_rep[1175],0.102588,0.0228187,1.0181,0.976734,-1.54823,0.104266,1.76338,1994.91,1935.52,76.3601,1.00023
y_rep[1176],-0.0159613,0.0230947,1.0124,1.02225,-1.67186,-0.0401733,1.66054,1927.29,1926.38,73.7717,0.999306
y_rep[1177],-0.0662372,0.0223249,1.00886,1.00846,-1.74187,-0.044952,1.52245,2042.93,1815.58,78.1985,1.00043
y_rep[1178],-0.0307181,0.0222985,0.976009,0.977098,-1.63138,-0.0469961,1.55946,1933.36,1966.4,74.0042,0.999989
y_rep[1179],-0.0820892,0.0227057,1.00376,1.00261,-1.7255,-0.0844763,1.60186,1956.86,1966.84,74.9036,1.00012
y_rep[1180],-0.0206295,0.0226906,0.995253,0.992992,-1.63888,-0.0167008,1.61588,1949.66,1643.99,74.628,1.0001
