,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_pred[1139],-0.0796306,0.185936,0.587982,0.476555,-0.786778,-0.223098,0.809882,5.0,5.0,357.143,0.938547
y_pred[1140],-0.106898,0.247259,0.781903,0.383998,-1.00452,-0.315148,1.09839,5.0,5.0,357.143,0.956389
y_pred[1141],0.667063,0.273848,0.865984,0.845736,-0.540661,0.683078,1.90795,5.0,5.0,357.143,1.0093
y_pred[1142],-0.162951,0.401031,1.26817,1.49063,-1.92033,0.163061,1.30356,5.0,5.0,357.143,0.996261
y_pred[1143],-0.56035,0.421977,1.33441,1.62895,-2.25139,-0.47723,1.17854,5.0,5.0,357.143,0.913955
y_pred[1144],-0.808065,0.368807,1.16627,1.27994,-2.29834,-0.420264,0.444132,5.0,5.0,357.143,1.20178
y_pred[1145],-0.395473,0.372457,1.17781,1.00989,-1.89549,-0.517921,1.36766,5.0,5.0,357.143,1.21289
y_pred[1146],0.113832,0.236775,0.748748,0.978172,-0.667957,0.0347118,1.19108,5.0,5.0,357.143,0.921397
y_pred[1147],0.025411,0.538203,1.50348,1.43795,-1.87662,-0.0922329,2.22792,5.0,5.0,357.143,1.4156
y_pred[1148],0.335378,0.187994,0.594488,0.657228,-0.47277,0.522405,0.999025,5.0,5.0,357.143,0.940624
y_pred[1149],0.16802,0.276125,0.768954,0.652772,-0.636927,-0.0115281,1.3616,5.0,5.0,357.143,0.973134
y_pred[1150],-0.166849,0.386598,1.22253,1.37124,-1.53113,-0.595303,1.63003,5.0,5.0,357.143,1.02456
y_pred[1151],0.115028,0.254754,0.805604,0.581826,-1.16739,0.339644,0.964859,5.0,5.0,357.143,1.26581
y_pred[1152],0.384508,0.533278,1.68637,2.14089,-1.78516,0.496561,2.59923,5.0,5.0,357.143,0.986468
y_pred[1153],0.254398,0.290542,0.918774,0.506708,-0.653978,0.0518012,1.80902,5.0,5.0,357.143,0.974576
y_pred[1154],0.389997,0.252579,0.798725,0.838229,-0.677243,0.400917,1.52776,5.0,5.0,357.143,1.13894
y_pred[1155],0.801278,0.290547,0.91879,0.630716,-0.478957,0.910613,2.12783,5.0,5.0,357.143,0.90253
y_pred[1156],0.205413,0.312038,0.943582,0.971943,-1.05327,0.106704,1.49112,5.0,5.0,357.143,0.940624
y_pred[1157],0.496672,0.164267,0.519456,0.740102,-0.109357,0.494636,1.18219,5.0,5.0,357.143,0.935851
y_pred[1158],0.240746,0.40882,1.2928,1.16948,-1.07129,0.259859,2.29869,5.0,5.0,357.143,1.10712
y_pred[1159],1.04511,0.252883,0.799686,0.894545,-0.00838835,0.991103,2.17021,5.0,5.0,357.143,1.30896
y_pred[1160],0.056303,0.260687,0.824366,0.683076,-1.18854,0.432749,0.895274,5.0,5.0,357.143,0.914765
y_pred[1161],-0.0518715,0.410456,1.12867,1.25041,-1.50669,-0.201165,1.46925,5.0,5.0,357.143,1.0093
y_pred[1162],-0.411179,0.323607,1.02334,1.21272,-1.98166,-0.288687,0.762948,5.0,5.0,357.143,0.932323
y_pred[1163],0.0138962,0.299616,0.947468,1.22532,-1.09492,-0.130635,1.30907,5.0,5.0,357.143,0.923285
y_pred[1164],-0.651896,0.339372,1.04556,0.96753,-2.19013,-0.411463,0.723159,5.0,5.0,357.143,1.0018
y_pred[1165],-0.494262,0.269331,0.8517,0.591144,-1.82313,-0.241512,0.525469,5.0,5.0,357.143,1.07282
y_pred[1166],-0.775331,0.155792,0.492657,0.333491,-1.50258,-0.743044,-0.101782,5.0,5.0,357.143,0.897212
y_pred[1167],-0.829608,0.312973,0.789395,0.423088,-1.90597,-0.999786,0.187143,5.0,5.0,357.143,1.05945
y_pred[1168],0.0871487,0.333474,1.05454,0.971012,-1.0699,-0.030034,1.65052,5.0,5.0,357.143,1.0018
y_pred[1169],-0.0647541,0.245548,0.776491,0.820937,-0.974713,0.0157422,1.08075,5.0,5.0,357.143,0.945309
y_pred[1170],-0.800353,0.26381,0.83424,0.809031,-1.98601,-0.584055,0.206353,5.0,5.0,357.143,1.05909
y_pred[1171],-0.802876,0.350312,1.10778,0.82398,-2.41132,-0.546951,0.549187,5.0,5.0,357.143,1.21289
y_pred[1172],-0.530351,0.349875,1.1064,0.873122,-2.00252,-0.632819,0.879723,5.0,5.0,357.143,1.78943
y_pred[1173],-0.621625,0.276251,0.836203,0.358977,-1.57192,-0.86353,0.603437,5.0,5.0,357.143,1.19295
y_pred[1174],-0.875625,0.431639,1.25913,0.917562,-2.94724,-0.689889,0.576608,5.0,5.0,357.143,1.4156
y_pred[1175],-0.137679,0.245941,0.660397,0.552394,-0.895041,-0.182047,0.939768,5.0,5.0,357.143,1.26581
y_pred[1176],-0.501705,0.365567,1.0681,1.12451,-2.08259,-0.23761,0.801917,5.0,5.0,357.143,1.07282
y_pred[1177],-0.785342,0.221977,0.640715,0.542869,-1.71146,-0.665698,0.049394,5.0,5.0,357.143,1.78943
y_pred[1178],0.0106147,0.357627,1.13092,1.18489,-1.66754,0.175356,1.45015,5.0,5.0,357.143,1.0018
y_pred[1179],0.300581,0.289164,0.914418,0.921842,-0.784697,0.285981,1.62458,5.0,5.0,357.143,1.21712
y_pred[1180],0.613481,0.293695,0.928745,0.574827,-0.547405,0.462152,1.9729,5.0,5.0,357.143,1.05
y_pred[1181],0.349055,0.182104,0.572664,0.653729,-0.363859,0.270977,1.17992,5.0,5.0,357.143,1.26581
y_pred[1182],0.841064,0.257808,0.815262,1.00604,-0.318821,0.961836,1.70972,5.0,5.0,357.143,1.04943
y_pred[1183],0.232317,0.315026,0.996198,1.45637,-1.02122,0.195019,1.38674,5.0,5.0,357.143,0.935851
y_pred[1184],0.2318,0.290915,0.919953,1.13433,-1.14876,0.343505,1.33215,5.0,5.0,357.143,1.00792
y_pred[1185],0.0538064,0.356623,1.12774,1.3833,-1.69449,0.131701,1.31226,5.0,5.0,357.143,0.940624
y_pred[1186],-0.177257,0.299828,0.948141,1.18132,-1.39246,0.11197,0.956691,5.0,5.0,357.143,0.969725
y_pred[1187],0.118124,0.514787,1.6279,1.76659,-1.54317,-0.138719,2.48042,5.0,5.0,357.143,1.14072
y_pred[1188],-0.128511,0.431526,1.29601,1.08696,-2.05851,-0.0594684,1.36997,5.0,5.0,357.143,1.21289
y_pred[1189],0.827951,0.443507,1.40249,1.52234,-0.937143,0.791132,2.94495,5.0,5.0,357.143,1.14072
y_pred[1190],0.500047,0.216311,0.684035,0.312628,-0.12555,0.182108,1.5564,5.0,5.0,357.143,1.02346
y_pred[1191],0.128914,0.352445,1.11453,1.21737,-1.40538,0.202171,1.5916,5.0,5.0,357.143,0.940624
y_pred[1192],-0.285343,0.368523,1.16537,1.44139,-1.86869,-0.486438,1.23377,5.0,5.0,357.143,1.07282
y_pred[1193],0.0497279,0.279605,0.884188,0.990449,-0.784623,-0.0552162,1.5159,5.0,5.0,357.143,0.932323
y_pred[1194],-0.271705,0.281505,0.890196,0.968934,-1.58545,-0.147973,0.857292,5.0,5.0,357.143,0.932323
y_pred[1195],-0.404828,0.272901,0.805599,0.441361,-1.71853,-0.181034,0.446736,5.0,5.0,357.143,1.20178
y_pred[1196],0.613876,0.339527,1.07368,1.29094,-0.782376,0.695988,2.05255,5.0,5.0,357.143,1.0093
y_pred[1197],0.742473,0.204722,0.647387,0.711711,-0.268251,0.812888,1.45134,5.0,5.0,357.143,0.904918
y_pred[1198],-0.608358,0.266996,0.844316,0.682003,-1.76479,-0.687501,0.652196,5.0,5.0,357.143,0.941895
y_pred[1199],0.331084,0.371788,0.905122,0.240702,-1.17468,0.726307,1.17745,5.0,5.0,357.143,1.4296
y_pred[1200],0.224887,0.306844,0.970326,0.621858,-0.718144,0.00406604,1.94637,5.0,5.0,357.143,0.995182
y_pred[1201],0.12933,0.331803,1.04925,1.20073,-1.30175,0.234389,1.54882,5.0,5.0,357.143,1.30896
y_pred[1202],0.693899,0.627522,1.33171,1.27934,-0.658974,0.276953,2.80637,5.0,5.0,357.143,2.082
y_pred[1203],0.0876727,0.234319,0.740982,0.651355,-0.709261,-0.0610699,1.28698,5.0,5.0,357.143,1.00792
y_pred[1204],0.0871587,0.155409,0.491447,0.593268,-0.525613,0.155197,0.756346,5.0,5.0,357.143,1.05909
y_pred[1205],-0.304772,0.318111,1.00596,0.458179,-1.89076,-0.280192,1.01301,5.0,5.0,357.143,0.932323
y_pred[1206],0.0226571,0.255661,0.80847,0.662602,-0.994665,0.0465467,1.3084,5.0,5.0,357.143,0.969725
y_pred[1207],0.77816,0.43561,1.35304,0.581241,-1.18636,0.873582,2.61966,5.0,5.0,357.143,1.10712
y_pred[1208],0.120516,0.224115,0.666294,0.539805,-0.911692,0.391141,0.760362,5.0,5.0,357.143,1.4156
y_pred[1209],-0.0499123,0.392382,1.24082,0.814272,-1.25349,-0.693743,1.71048,5.0,5.0,357.143,0.911167
y_pred[1210],0.508066,0.310201,0.836991,0.709356,-0.414818,0.328694,1.87031,5.0,5.0,357.143,1.13894
y_pred[1211],0.481099,0.3349,1.01146,0.952356,-0.646727,0.359864,2.03601,5.0,5.0,357.143,1.11662
y_pred[1212],0.538082,0.319242,0.970913,0.849985,-0.590225,0.405068,2.01329,5.0,5.0,357.143,0.973134
y_pred[1213],0.361791,0.317473,1.00394,1.15801,-1.07766,0.534785,1.60554,5.0,5.0,357.143,1.0093
y_pred[1214],0.500613,0.339798,1.07454,1.18247,-0.882336,0.562417,2.00801,5.0,5.0,357.143,1.05408
y_pred[1215],0.273951,0.254055,0.803393,0.643957,-0.970667,0.48498,1.18008,5.0,5.0,357.143,0.914765
y_pred[1216],-0.000631982,0.227549,0.719572,0.861173,-0.994573,-0.0670556,0.941195,5.0,5.0,357.143,1.01664
y_pred[1217],0.107033,0.216035,0.650652,0.83063,-0.752889,0.130762,0.863809,5.0,5.0,357.143,1.11552
y_pred[1218],0.357138,0.344492,0.859636,0.574816,-0.470359,0.0910473,1.84993,5.0,5.0,357.143,1.78943
y_pred[1219],0.224346,0.326144,1.03136,0.397029,-1.13234,0.366999,1.62245,5.0,5.0,357.143,1.13188
y_pred[1220],0.292384,0.395642,1.25113,1.5637,-1.32089,0.584731,2.00585,5.0,5.0,357.143,0.918082
y_pred[1221],-0.0554357,0.436784,1.06189,0.483987,-1.66721,0.15173,1.25027,5.0,5.0,357.143,1.0093
y_pred[1222],1.05478,0.409465,1.17997,0.764662,-0.0725832,0.58785,2.96364,5.0,5.0,357.143,1.13188
y_pred[1223],-0.188994,0.275283,0.87052,1.14625,-1.276,-0.225089,0.881384,5.0,5.0,357.143,0.956389
y_pred[1224],0.695741,0.386717,1.22291,1.11809,-0.686771,0.571666,2.62343,5.0,5.0,357.143,0.916965
y_pred[1225],0.888215,0.242314,0.766263,1.03992,-0.117897,1.00281,1.77736,5.0,5.0,357.143,1.0093
y_pred[1226],-0.0662506,0.374131,1.18311,1.4348,-1.75639,-0.166908,1.43515,5.0,5.0,357.143,0.973134
y_pred[1227],0.611464,0.321717,1.01736,0.689373,-0.681062,0.512723,2.21013,5.0,5.0,357.143,1.30127
y_pred[1228],0.501562,0.297304,0.940156,1.03085,-0.581358,0.457005,1.82375,5.0,5.0,357.143,0.935851
y_pred[1229],0.290438,0.243877,0.771207,0.623199,-0.794723,0.404663,1.25394,5.0,5.0,357.143,0.940624
y_pred[1230],0.43231,0.421119,1.3317,0.613766,-1.19773,0.0677166,2.2831,5.0,5.0,357.143,0.940624
y_pred[1231],0.353822,0.332083,1.05014,0.926129,-0.99526,0.338368,1.94653,5.0,5.0,357.143,1.10712
y_pred[1232],0.0353015,0.256989,0.779809,0.701491,-1.08838,-0.0817327,1.00518,5.0,5.0,357.143,0.905851
y_pred[1233],-0.217465,0.375812,1.18842,0.931783,-1.9239,0.0775684,1.07243,5.0,5.0,357.143,1.10712
y_pred[1234],0.135424,0.273266,0.864144,0.856407,-0.743008,-0.0546722,1.45666,5.0,5.0,357.143,1.13894
y_pred[1235],0.566623,0.382153,1.20847,1.16857,-1.1495,0.697484,2.15371,5.0,5.0,357.143,1.05
y_pred[1236],0.352381,0.326444,1.03231,1.40699,-1.07337,0.159287,1.69492,5.0,5.0,357.143,1.0093
y_pred[1237],0.182748,0.32093,1.01487,0.571916,-0.723732,-0.335946,1.79369,5.0,5.0,357.143,1.0093
y_pred[1238],0.117917,0.221364,0.700013,0.461744,-0.592047,-0.0782384,1.30453,5.0,5.0,357.143,1.21289
y_pred[1239],0.528438,0.437739,1.38425,1.21067,-1.36462,0.464429,2.53098,5.0,5.0,357.143,1.20178
y_pred[1240],-0.0441798,0.256042,0.809675,0.982452,-0.960352,-0.199824,1.15014,5.0,5.0,357.143,0.96293
y_pred[1241],0.0199643,0.25721,0.813368,0.716994,-0.874211,-0.228085,1.32107,5.0,5.0,357.143,0.938547
y_pred[1242],0.556147,0.369975,1.02385,0.758471,-0.834924,0.552332,2.09032,5.0,5.0,357.143,0.986468
y_pred[1243],0.106606,0.377044,1.11805,0.765795,-1.4752,0.194528,1.68642,5.0,5.0,357.143,1.11552
y_pred[1244],0.409663,0.249478,0.78892,0.612307,-0.655226,0.26068,1.38507,5.0,5.0,357.143,1.07282
y_pred[1245],0.0752211,0.416252,0.978638,1.06947,-1.14843,-0.0644628,1.48694,5.0,5.0,357.143,1.78943
y_pred[1246],0.378367,0.288187,0.911328,1.25339,-0.68223,0.225819,1.58597,5.0,5.0,357.143,1.0072
y_pred[1247],0.450489,0.178779,0.56535,0.359806,-0.389839,0.469757,1.11294,5.0,5.0,357.143,1.10712
y_pred[1248],0.688411,0.240432,0.760312,0.492277,-0.243683,0.706864,1.76861,5.0,5.0,357.143,0.916965
y_pred[1249],0.0278231,0.302691,0.957193,1.11995,-1.13294,0.159778,1.39426,5.0,5.0,357.143,0.941895
y_pred[1250],0.0872837,0.34246,1.08295,1.40308,-1.31173,0.333967,1.55061,5.0,5.0,357.143,0.940624
y_pred[1251],0.33127,0.43071,1.14946,1.04336,-1.45082,0.663041,1.4989,5.0,5.0,357.143,1.58204
y_pred[1252],0.66153,0.262996,0.831667,0.869024,-0.408185,0.623859,1.80443,5.0,5.0,357.143,1.03528
y_pred[1253],0.0346052,0.337986,1.0688,0.985166,-1.20139,-0.0841421,1.70442,5.0,5.0,357.143,0.901848
y_pred[1254],0.801973,0.257655,0.814777,0.763437,-0.19577,0.696408,2.04227,5.0,5.0,357.143,0.995182
y_pred[1255],0.353416,0.331471,1.00276,0.535634,-1.05772,0.261643,1.61505,5.0,5.0,357.143,1.30127
y_pred[1256],-0.0137011,0.309339,0.978217,0.824852,-0.918997,-0.360412,1.59677,5.0,5.0,357.143,1.05408
y_pred[1257],0.526238,0.37916,1.19901,1.66789,-1.03762,0.725563,2.00032,5.0,5.0,357.143,0.904918
y_pred[1258],0.595385,0.378494,1.1969,0.417744,-1.49678,1.06512,1.51703,5.0,5.0,357.143,1.42866
y_pred[1259],0.15679,0.18457,0.583662,0.701959,-0.674963,0.200686,0.885835,5.0,5.0,357.143,0.995182
y_pred[1260],0.303502,0.308287,0.838158,0.81667,-0.642914,0.153983,1.60316,5.0,5.0,357.143,1.06438
y_pred[1261],0.0376503,0.313517,0.991427,0.740665,-1.6891,0.255486,0.955674,5.0,5.0,357.143,0.901848
y_pred[1262],0.187923,0.364803,1.15361,1.46581,-1.4786,0.104571,1.59683,5.0,5.0,357.143,1.02456
y_pred[1263],0.687602,0.279973,0.885354,0.853188,-0.176214,0.401357,2.01455,5.0,5.0,357.143,0.969725
y_pred[1264],0.358895,0.162328,0.513325,0.599423,-0.31162,0.443603,0.922867,5.0,5.0,357.143,0.940624
y_pred[1265],0.180191,0.391313,1.22514,1.36058,-1.12225,-0.198465,1.6231,5.0,5.0,357.143,1.18499
y_pred[1266],0.912052,0.296039,0.936156,0.945488,-0.4961,1.05257,2.04802,5.0,5.0,357.143,1.10712
y_pred[1267],0.22711,0.338281,1.06974,1.00929,-1.34613,0.176234,1.63003,5.0,5.0,357.143,0.916188
y_pred[1268],0.205789,0.281548,0.890334,1.17294,-1.03259,0.190915,1.33162,5.0,5.0,357.143,0.940624
y_pred[1269],0.0868178,0.3446,1.08972,1.10585,-1.33682,-0.223826,1.66717,5.0,5.0,357.143,0.973134
y_pred[1270],1.03574,0.290385,0.918277,0.98584,0.0637891,0.911332,2.48625,5.0,5.0,357.143,0.945309
y_pred[1271],0.658834,0.395475,1.2506,0.715975,-0.932351,0.334753,2.37956,5.0,5.0,357.143,1.12114
y_pred[1272],0.651337,0.340185,1.07576,0.643321,-0.984639,0.989262,1.85021,5.0,5.0,357.143,1.0093
y_pred[1273],0.336091,0.34744,1.0987,0.717384,-0.954929,0.257947,1.94202,5.0,5.0,357.143,0.916965
y_pred[1274],0.0423228,0.322091,1.01854,1.04068,-1.58698,0.239767,1.23388,5.0,5.0,357.143,0.961878
y_pred[1275],0.659255,0.296658,0.938114,0.680259,-0.307919,0.489627,2.22812,5.0,5.0,357.143,0.914765
y_pred[1276],0.244006,0.245151,0.643072,0.474542,-0.846759,0.361708,0.927738,5.0,5.0,357.143,1.10712
y_pred[1277],0.147247,0.351684,1.11212,0.958766,-1.26266,-0.0277231,1.88611,5.0,5.0,357.143,0.913955
y_pred[1278],0.378476,0.281121,0.888982,0.933668,-0.702466,0.351073,1.68068,5.0,5.0,357.143,0.940624
y_pred[1279],0.129035,0.294442,0.931106,0.985547,-1.12567,0.192423,1.42773,5.0,5.0,357.143,0.919447
y_pred[1280],0.0972859,0.307106,0.971153,0.602211,-0.758673,-0.21141,1.80978,5.0,5.0,357.143,0.932323
y_pred[1281],0.222361,0.260693,0.739775,0.374443,-0.680365,0.0353262,1.30378,5.0,5.0,357.143,1.44339
y_pred[1282],-0.137145,0.420713,0.996456,1.34394,-1.50363,-0.324693,1.04646,5.0,5.0,357.143,0.956389
y_pred[1283],0.0896202,0.250565,0.792356,0.699888,-0.781269,0.0709596,1.36206,5.0,5.0,357.143,1.05
y_pred[1284],-0.0134931,0.43558,1.08134,0.731352,-1.42988,-0.230945,1.48804,5.0,5.0,357.143,1.30127
y_pred[1285],0.481766,0.284188,0.898681,0.664509,-0.92963,0.559599,1.65065,5.0,5.0,357.143,1.07282
y_pred[1286],-0.251474,0.309052,0.977307,0.92243,-1.71783,0.163397,0.810705,5.0,5.0,357.143,0.961878
y_pred[1287],0.023231,0.188085,0.594776,0.557285,-0.76163,0.0225714,0.854988,5.0,5.0,357.143,1.13894
y_pred[1288],0.357128,0.210423,0.610835,0.505568,-0.59265,0.510142,1.04205,5.0,5.0,357.143,0.961878
y_pred[1289],0.208366,0.359137,1.13569,1.42845,-1.37056,0.301434,1.64346,5.0,5.0,357.143,1.26581
y_pred[1290],0.0279395,0.339221,1.07271,1.16706,-1.41601,0.223347,1.54134,5.0,5.0,357.143,0.941895
y_pred[1291],-0.195083,0.324708,1.00503,1.12868,-1.24377,-0.434382,1.28783,5.0,5.0,357.143,1.20178
y_pred[1292],0.26732,0.277403,0.877225,1.01528,-0.99645,0.511354,1.29176,5.0,5.0,357.143,1.05361
y_pred[1293],-0.0123425,0.18658,0.590018,0.502893,-0.663264,-0.0478769,0.984358,5.0,5.0,357.143,0.90253
y_pred[1294],0.308499,0.390862,1.23601,1.48127,-1.1039,0.148045,2.02655,5.0,5.0,357.143,1.0093
y_pred[1295],0.189208,0.269433,0.852023,0.825104,-0.826414,0.165724,1.53419,5.0,5.0,357.143,0.969542
y_pred[1296],0.458683,0.189464,0.588134,0.539111,-0.125812,0.365031,1.36776,5.0,5.0,357.143,1.11552
y_pred[1297],-0.568798,0.251266,0.794571,0.717382,-1.77738,-0.364648,0.353392,5.0,5.0,357.143,0.921397
y_pred[1298],-0.0650607,0.429403,0.969225,0.987465,-1.4181,-0.227601,1.25564,5.0,5.0,357.143,0.940624
y_pred[1299],0.0620788,0.236778,0.748757,0.912516,-0.830134,-0.0731169,1.07791,5.0,5.0,357.143,1.30127
y_pred[1300],-0.151744,0.313508,0.991401,1.4383,-1.33037,-0.0536467,1.2367,5.0,5.0,357.143,1.0572
y_pred[1301],0.143444,0.423917,0.951554,1.21159,-1.01089,0.137167,1.39242,5.0,5.0,357.143,1.30127
y_pred[1302],0.0671788,0.319527,1.01043,1.12079,-0.967956,-0.210741,1.5159,5.0,5.0,357.143,0.921397
y_pred[1303],0.273889,0.250331,0.791617,0.33332,-1.09045,0.52845,1.06391,5.0,5.0,357.143,1.18184
y_pred[1304],0.158274,0.311224,0.90471,1.01144,-1.07833,0.28448,1.41148,5.0,5.0,357.143,0.973134
y_pred[1305],0.228251,0.316887,1.00209,0.929652,-1.39507,0.449347,1.23951,5.0,5.0,357.143,1.18184
y_pred[1306],-0.120188,0.355328,1.12364,1.4933,-1.588,-0.427562,1.47616,5.0,5.0,357.143,1.10475
y_pred[1307],-0.0683256,0.25932,0.816511,0.492892,-1.39113,0.264451,0.71232,5.0,5.0,357.143,1.31544
y_pred[1308],0.433823,0.312091,0.986918,0.643271,-1.17675,0.602597,1.63709,5.0,5.0,357.143,0.913955
y_pred[1309],0.852742,0.238108,0.752963,0.661903,-0.220113,0.835923,1.87979,5.0,5.0,357.143,0.971245
y_pred[1310],0.0341666,0.515913,1.63146,1.6433,-2.10353,0.113929,2.34647,5.0,5.0,357.143,1.31544
y_pred[1311],0.553385,0.307284,0.971718,0.64554,-0.922769,0.669605,1.75028,5.0,5.0,357.143,1.13188
y_pred[1312],0.175221,0.366334,1.15845,1.05844,-1.03545,-0.306831,1.9665,5.0,5.0,357.143,1.11552
y_pred[1313],0.1963,0.196811,0.62237,0.357319,-0.607348,0.194425,1.08472,5.0,5.0,357.143,0.945309
y_pred[1314],0.185281,0.177,0.55185,0.477754,-0.35798,0.0367789,1.07081,5.0,5.0,357.143,1.0018
y_pred[1315],0.120237,0.280921,0.88835,1.11227,-1.07208,0.264929,1.17038,5.0,5.0,357.143,1.60482
y_pred[1316],-0.226415,0.431465,1.36441,1.89415,-1.6938,-0.313459,1.58808,5.0,5.0,357.143,1.0093
y_pred[1317],0.187039,0.477494,1.2029,1.41519,-1.59883,0.288568,1.55064,5.0,5.0,357.143,1.4156
y_pred[1318],-2.0763,0.216744,0.685403,0.879164,-3.00696,-2.02289,-1.23037,5.0,5.0,357.143,1.21712
y_pred[1319],-2.11319,0.426368,1.21254,1.08312,-3.6409,-2.26916,-0.194558,5.0,5.0,357.143,1.58204
y_pred[1320],-1.47113,0.198402,0.627402,0.412816,-2.21272,-1.59203,-0.427854,5.0,5.0,357.143,1.21289
y_pred[1321],-1.77988,0.268615,0.834179,0.692226,-2.86353,-1.93556,-0.564814,5.0,5.0,357.143,1.10712
y_pred[1322],-1.2198,0.376521,1.19066,0.312876,-2.78133,-1.3623,0.742335,5.0,5.0,357.143,0.941895
y_pred[1323],-1.56101,0.258461,0.817324,1.01215,-2.66435,-1.33055,-0.632543,5.0,5.0,357.143,1.21712
y_pred[1324],-1.56969,0.436037,1.37887,1.25933,-3.76369,-0.948016,-0.0849801,5.0,5.0,357.143,1.11552
y_pred[1325],-1.88736,0.300167,0.903156,1.31474,-3.15301,-1.96714,-0.843993,5.0,5.0,357.143,1.60482
y_pred[1326],-1.73336,0.294325,0.930736,1.11836,-3.2155,-1.59639,-0.701128,5.0,5.0,357.143,0.940624
y_pred[1327],-1.74416,0.227927,0.720767,0.790546,-2.6094,-1.81898,-0.737995,5.0,5.0,357.143,1.60482
y_pred[1328],-1.18893,0.324407,1.02587,1.16239,-2.54914,-1.23836,0.177361,5.0,5.0,357.143,1.03528
y_pred[1329],-2.0088,0.237506,0.631093,0.619265,-2.87941,-1.98507,-1.16045,5.0,5.0,357.143,1.11552
y_pred[1330],-1.48846,0.542333,1.71501,0.628599,-3.26535,-2.1518,1.18635,5.0,5.0,357.143,0.895219
y_pred[1331],-1.74117,0.295947,0.935866,0.84235,-3.04183,-1.75285,-0.477605,5.0,5.0,357.143,1.05408
y_pred[1332],-2.23753,0.208862,0.66048,0.689447,-3.02637,-2.31282,-1.19633,5.0,5.0,357.143,1.4156
y_pred[1333],-1.61564,0.377131,1.09489,0.875742,-2.73325,-1.80586,0.263561,5.0,5.0,357.143,1.20178
y_pred[1334],-1.85651,0.347587,0.992029,1.15902,-3.42862,-1.71003,-0.764307,5.0,5.0,357.143,0.932323
y_pred[1335],-1.71016,0.273393,0.845928,1.07157,-2.76625,-1.82796,-0.73142,5.0,5.0,357.143,1.21289
y_pred[1336],-1.84692,0.401896,1.27091,1.44208,-3.36946,-2.03318,0.0579374,5.0,5.0,357.143,0.895355
y_pred[1337],-1.90074,0.309741,0.979486,0.839751,-3.49326,-1.72676,-0.86183,5.0,5.0,357.143,1.10397
y_pred[1338],-2.53815,0.241267,0.762952,0.224541,-3.60274,-2.51166,-1.46681,5.0,5.0,357.143,0.895903
y_pred[1339],-1.7383,0.344739,0.809504,0.683268,-2.62657,-1.89744,-0.40728,5.0,5.0,357.143,1.21289
y_pred[1340],-1.47851,0.18895,0.597513,0.603375,-2.23879,-1.44638,-0.583748,5.0,5.0,357.143,0.896656
y_pred[1341],-1.81316,0.334175,1.05675,0.881299,-3.07144,-1.98978,-0.15471,5.0,5.0,357.143,0.901743
y_pred[1342],-1.75243,0.234221,0.740672,0.821363,-2.72261,-1.90357,-0.699342,5.0,5.0,357.143,0.923285
y_pred[1343],-1.83655,0.224637,0.710365,0.575141,-2.82246,-1.88061,-0.833607,5.0,5.0,357.143,1.78943
y_pred[1344],-2.27506,0.328967,1.04029,1.24228,-3.797,-2.13116,-1.09837,5.0,5.0,357.143,1.0093
y_pred[1345],-1.59541,0.410287,1.29744,1.30689,-3.08443,-1.63799,0.437785,5.0,5.0,357.143,0.996261
y_pred[1346],-1.55127,0.353803,1.09307,0.607419,-2.94864,-1.69499,0.0228333,5.0,5.0,357.143,1.03528
y_pred[1347],-1.38486,0.390412,1.00155,0.927699,-2.33582,-1.66799,0.10452,5.0,5.0,357.143,1.82787
y_pred[1348],-1.85747,0.326868,1.03365,1.19797,-3.31407,-1.99102,-0.504363,5.0,5.0,357.143,1.20562
y_pred[1349],-2.53798,0.313916,0.992688,1.31972,-3.88633,-2.44072,-1.42282,5.0,5.0,357.143,1.00578
y_pred[1350],-2.10348,0.389104,1.23046,1.10433,-3.77361,-2.05831,-0.595057,5.0,5.0,357.143,1.11552
y_pred[1351],-2.07018,0.304336,0.857345,0.739175,-3.29665,-1.90474,-1.00472,5.0,5.0,357.143,1.0093
y_pred[1352],-1.54028,0.181743,0.574723,0.351887,-2.18141,-1.69833,-0.629821,5.0,5.0,357.143,0.932323
y_pred[1353],-1.70065,0.255791,0.808882,0.655447,-2.8004,-1.81431,-0.512969,5.0,5.0,357.143,0.986468
y_pred[1354],-1.20465,0.322632,1.02025,0.874403,-2.75292,-1.11194,-0.226276,5.0,5.0,357.143,1.19295
y_pred[1355],-2.05798,0.232853,0.736345,0.90264,-3.04303,-1.89987,-1.02386,5.0,5.0,357.143,0.900788
y_pred[1356],-1.52269,0.270724,0.856103,1.01366,-2.74724,-1.55958,-0.4635,5.0,5.0,357.143,0.904315
y_pred[1357],-1.6025,0.361875,1.14435,1.27936,-3.26073,-1.37222,-0.174395,5.0,5.0,357.143,1.58204
y_pred[1358],-1.06627,0.357905,1.05163,1.03737,-2.25886,-1.2627,0.618023,5.0,5.0,357.143,0.903218
y_pred[1359],-1.25362,0.239858,0.758499,0.561787,-2.31743,-1.18168,-0.206055,5.0,5.0,357.143,1.05945
y_pred[1360],-1.7409,0.31866,1.00769,0.992309,-2.94941,-1.98032,-0.383738,5.0,5.0,357.143,0.921397
y_pred[1361],-1.48568,0.276491,0.769122,0.68048,-2.32441,-1.43889,-0.341641,5.0,5.0,357.143,0.940624
