outcome,matchup_id,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
3,0_vs_0,0.0,0.0,0.0,0.31,0.03,1.22,0.0,0.0,5.24,-1.98,0.0,1.13,0.86,0.0,-0.01,0.0
12,0_vs_0,0.0,0.55,-2.6399999999999997,-0.59,0.0,0.0,0.0,0.0,4.62,0.62,0.4,0.0,0.0,0.0,0.0,0.74
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,1.99,0.0,0.0,1.8,-0.38,0.0,0.0,0.0,-1.12,0.83,-0.35
10,0_vs_0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,7.8999999999999995,-0.58,-1.25,0.0,-0.45,-1.38,-0.06,-0.51
0,0_vs_0,0.0,0.0,-2.0,0.0,0.91,1.22,0.0,0.0,3.61,-0.66,0.23,0.0,0.0,0.0,0.0,-0.51
0,0_vs_0,0.0,0.0,-1.58,0.0,0.06,0.65,0.0,0.0,0.0,1.4500000000000002,0.0,0.35,1.8,0.0,0.96,-0.89
5,0_vs_0,0.0,0.0,-0.71,0.0,1.05,3.54,0.0,0.0,3.02,-0.32,0.21,0.0,0.0,0.0,-0.07,2.11
3,0_vs_0,0.0,0.0,-2.99,0.0,-0.88,0.0,0.0,0.0,3.02,-0.92,0.0,1.21,0.0,0.0,-0.07,-1.1300000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,1.4,0.0,0.0,0.0,-0.48,-0.6,0.0,0.0,0.0,0.52,1.7599999999999998
0,0_vs_0,0.0,0.0,0.0,0.73,1.19,0.43,0.0,0.0,3.39,-0.97,0.0,0.0,0.0,0.0,0.47,-1.07
0,0_vs_0,0.0,0.0,0.0,-0.7,-0.18,0.0,0.0,0.0,1.95,-1.04,0.0,-0.39,0.0,0.0,1.27,-0.22000000000000008
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,1.4,0.0,0.0,2.07,-0.48,0.0,0.0,0.0,0.0,0.52,2.6599999999999997
0,0_vs_0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.35,0.77,0.0,4.54,0.64,0.0,0.55,3.01
0,0_vs_0,0.0,0.0,0.4,0.94,5.15,1.36,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.81,-2.84,-0.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-1.5999999999999999,-1.28,2.89,-0.38,0.0,0.96,-0.69
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,2.75,0.0,0.0,4.63,0.45000000000000007,0.08,0.0,0.0,0.0,-0.33,1.5
0,0_vs_0,0.0,0.0,-2.23,0.0,5.15,0.0,0.0,0.0,2.37,-1.16,0.0,0.0,0.0,0.0,1.5,1.57
4,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,-0.62,-0.51,-0.30999999999999994,0.0,0.0,-1.94,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,2.69,0.0,0.0,0.73,2.58,-0.47,0.0,0.0,0.22,0.89,0.05
7,0_vs_0,0.0,0.0,0.0,1.22,0.63,1.36,0.0,0.0,0.4,-0.95,0.25,0.04,0.0,0.0,0.91,0.09
9,0_vs_0,0.0,0.0,-0.23,0.73,0.06,0.0,0.0,0.0,0.55,-0.91,0.0,0.56,0.0,0.0,2.51,1.16
0,0_vs_0,0.0,0.0,-2.23,0.0,5.15,4.85,0.0,0.0,-0.37,-2.01,-3.51,0.0,0.0,0.0,1.5,-0.01
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,-1.5999999999999999,-4.22,0.0,-0.86,-0.47,-1.16,-2.74
0,0_vs_0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,3.59,-0.9,-3.86,0.0,-0.45,0.0,1.0,1.35
6,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,6.18,-1.32,0.6,0.0,0.0,0.0,1.72,2.6599999999999997
0,0_vs_0,0.0,0.0,0.0,0.0,-1.3,3.54,0.0,0.0,4.54,-0.32,0.0,0.0,0.0,0.0,-0.8,2.11
0,0_vs_0,0.0,0.0,-0.81,0.0,-1.28,1.99,0.0,0.0,3.88,-1.5999999999999999,0.0,0.0,0.54,0.0,0.63,-2.74
0,0_vs_0,0.0,0.0,-0.73,-0.09,0.0,0.0,0.0,0.0,0.91,-0.47,-1.18,0.0,0.17,0.0,0.5,2.64
23,0_vs_0,0.0,0.0,0.0,-0.25,0.0,0.46,0.0,0.0,6.7,-0.62,-1.48,-1.24,0.0,0.0,-0.9,1.77
0,0_vs_0,0.0,0.0,-0.96,0.0,0.0,2.69,0.0,0.0,-0.28,0.8700000000000001,-1.25,0.0,0.0,0.0,0.48000000000000004,-0.7500000000000001
0,0_vs_0,0.0,0.0,0.0,-0.84,1.39,3.0,0.0,0.0,3.92,0.53,0.0,0.0,0.0,0.0,-2.29,1.04
0,0_vs_0,0.0,0.0,0.0,0.82,0.0,3.1100000000000003,0.0,0.0,5.24,-0.73,-2.32,0.0,0.0,0.0,0.99,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,1.05,1.99,0.0,0.0,4.62,-0.38,-1.94,2.06,0.0,-1.12,-0.07,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,6.7,-0.62,-1.48,-1.24,0.0,0.0,-0.9,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,1.4,0.0,0.0,0.0,-1.8,-0.6,0.9,-1.18,0.0,1.08,-0.54
0,0_vs_0,0.0,0.0,0.0,0.0,-1.0,1.22,0.0,0.0,3.09,-2.99,0.0,0.0,0.0,0.0,-0.31,-0.84
8,0_vs_0,0.0,0.0,0.0,0.0,-0.25,1.77,0.0,0.0,2.83,-0.62,0.0,0.0,0.0,0.0,0.89,1.99
16,0_vs_0,0.0,0.0,0.46,0.09,1.05,0.0,0.0,0.0,4.62,0.0,0.4,0.35,0.0,0.0,0.0,1.5899999999999999
0,0_vs_0,0.0,0.0,0.67,0.0,0.0,0.43,0.0,0.0,0.0,-1.24,-0.51,0.0,0.86,0.0,0.99,0.5999999999999999
0,0_vs_0,0.0,0.0,-1.21,0.0,0.06,0.0,0.0,0.0,0.55,0.0,0.0,0.53,-0.51,-0.7,1.07,-1.59
0,0_vs_0,0.0,0.0,-0.23,0.0,-0.82,0.0,0.0,0.0,3.81,0.4,0.0,0.24,0.0,0.0,0.07,-0.5200000000000001
28,0_vs_0,0.0,0.0,0.0,-0.09,0.51,0.0,0.0,0.0,3.25,0.14,0.0,1.93,-0.57,0.44,-0.81,0.74
0,0_vs_0,0.0,0.0,0.0,0.0,-1.3,1.77,0.0,0.0,4.54,-0.62,0.0,0.0,0.0,0.0,-0.8,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.46,0.0,0.0,3.81,-0.62,0.0,0.93,0.06,0.0,-3.5,1.99
0,0_vs_0,0.0,0.0,0.46,0.09,1.05,0.0,0.0,0.0,1.6,-1.16,0.61,0.0,0.0,0.0,0.0,1.13
0,0_vs_0,0.0,0.0,2.95,0.09,0.63,0.0,0.0,0.0,4.7299999999999995,-1.16,0.0,0.0,0.0,0.0,0.0,2.33
0,0_vs_0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,4.31,0.77,-1.65,4.54,-1.42,0.0,-0.8,1.06
4,0_vs_0,0.0,0.0,0.0,-0.5,-1.05,1.22,0.0,0.0,3.61,0.0,0.0,0.0,0.19,-1.05,-0.38,0.29
12,0_vs_0,0.0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,4.7299999999999995,-1.6400000000000001,0.0,0.24,0.0,0.0,-1.13,-0.22000000000000008
2,0_vs_0,0.0,0.0,0.0,0.82,-1.22,2.12,0.0,0.0,2.5199999999999996,-0.62,0.0,1.35,-0.29,-0.48,-1.64,0.0
0,0_vs_0,0.0,0.0,-0.23,-0.84,0.0,0.0,0.0,0.0,4.63,1.74,0.08,0.0,0.0,0.0,-0.33,0.26
0,0_vs_0,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.07,-1.4,1.54,-1.16,-1.38,0.0,-0.15
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,-0.97,-3.34,0.0,0.0,0.46,-1.59,-1.71
0,0_vs_0,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.0,-0.36,0.0,1.24,0.66,-0.35,-3.68,0.18
2,0_vs_0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,5.24,2.1,0.0,0.0,0.86,0.14,1.0,-0.45
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.41,0.0,0.0,4.63,-2.0300000000000002,0.0,0.0,-0.38,0.0,-0.33,-0.02
0,0_vs_0,0.0,0.0,0.0,0.0,-1.68,-0.87,0.0,0.0,2.65,-2.49,0.0,0.83,0.0,-1.11,-4.14,0.0
5,0_vs_0,0.0,0.0,0.0,0.82,-1.22,3.1100000000000003,0.0,0.0,3.8099999999999996,-0.73,0.0,0.0,-0.29,0.0,-1.64,0.0
0,0_vs_0,0.0,0.0,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.6,0.0,-1.18,-0.98,1.08,2.64
0,0_vs_0,0.0,0.0,-0.23,0.0,-0.82,1.77,0.0,0.0,3.81,-0.62,0.0,0.0,-0.38,0.0,2.09,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,-0.6,-2.09,1.1099999999999999,0.0,0.0,0.5,-1.56
18,0_vs_0,0.0,0.0,0.46,0.0,0.0,0.49,0.0,0.0,3.02,-0.9,-1.54,1.66,0.0,-0.68,-0.07,1.44
20,0_vs_0,0.0,0.0,0.0,1.22,0.63,0.0,0.0,0.0,0.4,0.0,-4.22,-0.11,0.0,0.81,-1.73,0.35
0,0_vs_0,0.0,0.0,2.95,0.73,0.0,1.5,0.0,0.0,5.27,0.0,-0.43,1.13,0.0,0.0,1.07,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,-1.68,0.0,0.0,0.0,2.65,-1.32,0.0,-0.52,0.0,-0.18,-1.6999999999999997,3.71
0,0_vs_0,0.0,0.0,-1.8599999999999999,0.43,0.0,1.77,0.0,0.0,1.6,-1.25,0.4,0.0,0.0,0.0,0.0,0.0
0,0_vs_0,0.0,0.0,-0.71,-0.44,-0.88,0.0,0.0,0.0,4.62,0.39,0.0,1.07,0.29,0.0,0.0,-1.31
5,0_vs_0,0.0,0.0,0.0,0.01,-0.67,1.31,0.0,0.0,4.159999999999999,-0.62,0.5,0.0,0.0,0.0,-0.51,1.99
13,0_vs_0,0.0,0.0,0.0,1.62,0.0,2.18,0.0,0.0,0.55,-1.31,-1.28,0.0,1.8,0.0,0.5900000000000001,-0.31000000000000005
0,0_vs_0,0.0,0.0,0.0,0.0,-0.67,3.54,0.0,0.0,4.27,-0.16,0.0,0.0,0.0,0.94,-0.47999999999999987,1.64
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,-0.32,-0.67,0.0,0.0,0.0,-0.25999999999999995,1.99
2,0_vs_0,0.0,0.0,0.0,-0.84,0.92,3.0,0.0,0.0,3.87,0.53,0.0,1.0,0.0,1.92,0.13,0.0
0,0_vs_0,0.0,0.0,0.0,1.62,0.13,0.0,0.0,0.0,2.83,0.53,1.46,0.0,0.0,0.0,0.2,0.43999999999999995
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,3.0,0.0,0.0,-0.28,2.1100000000000003,0.0,0.0,0.0,1.92,0.41000000000000003,-0.43
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.99,0.0,0.0,0.4,-1.5999999999999999,-4.22,0.0,-0.6,0.0,0.0,-2.74
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.41,0.0,0.0,5.35,-2.0300000000000002,0.0,0.0,-0.57,0.0,-0.75,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.45,1.19,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,-0.62,0.96,-1.53
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.55,-0.92,-1.28,0.0,-0.38,0.0,0.96,-1.1300000000000001
23,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.99,0.0,0.0,0.0,-1.5999999999999999,-4.22,0.0,-0.6,-0.47,-1.9,0.71
3,0_vs_0,0.0,0.0,0.0,0.0,-1.28,0.49,0.0,0.0,3.88,-0.74,-2.04,0.0,0.54,0.0,0.63,-0.6000000000000001
27,0_vs_0,0.0,0.0,-1.59,0.51,-1.54,3.54,0.0,0.0,0.0,-0.16,-0.67,0.0,-1.95,0.0,1.73,1.56
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999999,-0.51,2.89,-1.37,-0.47,1.73,-1.35
0,0_vs_0,0.0,0.0,-0.81,-0.59,-1.28,0.0,0.0,0.0,-0.01,-0.32999999999999996,-2.04,3.91,0.0,0.0,0.63,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,3.87,-0.32,-3.34,0.0,0.0,0.0,1.88,1.64
0,0_vs_0,0.0,0.0,0.07,0.0,0.65,1.43,0.0,0.0,0.0,-0.51,-0.64,0.0,2.18,0.08,1.11,-0.17
3,0_vs_0,0.0,0.0,-1.52,0.0,-0.1,0.0,0.0,0.0,0.0,0.77,-0.16,2.87,-1.02,0.0,1.81,1.81
0,0_vs_0,0.0,0.0,0.07,0.0,0.65,0.0,0.0,0.0,3.21,-1.16,-0.64,0.0,0.19,0.0,0.0,1.57
0,0_vs_0,0.0,0.0,-1.21,0.0,0.0,0.43,0.0,0.0,0.55,-0.33,-1.28,0.0,1.8,0.46,-0.48,0.5999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.09,0.51,0.0,0.0,0.0,3.25,0.14,0.0,1.93,-0.57,0.44,-0.81,0.74
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,5.24,0.0,-0.51,0.0,0.86,0.0,0.28,1.3499999999999999
26,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,4.62,-1.38,0.61,1.0,0.29,-1.52,0.0,2.26
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,2.07,3.01,-0.6,0.0,0.0,0.0,0.38,-0.16999999999999993
0,0_vs_0,0.0,0.0,-1.52,0.0,-0.1,0.0,0.0,0.0,3.39,0.77,-0.16,2.87,0.0,0.0,-2.51,3.32
3,0_vs_0,0.0,0.0,0.0,0.0,0.51,-0.87,0.0,0.0,5.35,-1.64,0.0,0.0,-0.57,-2.63,-0.75,0.0
0,0_vs_0,0.0,0.0,-1.59,0.0,-1.54,0.0,0.0,0.0,0.8,-0.44,0.0,2.89,-2.73,-0.47,0.0,-2.74
0,0_vs_0,0.0,0.0,-0.39,0.73,0.0,2.17,0.0,0.0,4.42,-1.98,-2.32,1.13,0.0,0.0,0.91,0.0
0,0_vs_0,0.0,0.0,-0.96,0.0,1.39,2.12,0.0,0.0,3.92,-0.11,0.0,1.35,1.97,-0.6599999999999999,-1.49,0.0
0,0_vs_0,0.0,0.0,-1.03,0.0,0.0,0.43,0.0,0.0,6.18,0.0,-0.03,1.43,0.0,0.46,1.72,0.5999999999999999
0,0_vs_0,0.0,0.0,0.46,0.0,0.0,-0.87,0.0,0.0,1.6,-1.38,0.4,0.83,0.29,-1.11,-0.07,2.26
0,0_vs_0,0.0,0.0,1.52,-0.59,0.0,0.0,0.0,0.0,5.67,-0.32999999999999996,-0.54,0.0,0.0,0.0,-0.39,2.6
0,0_vs_0,0.0,0.0,-0.23,0.0,0.0,1.89,0.0,0.0,4.63,-2.01,0.08,0.54,0.0,0.0,-0.33,-0.01
0,0_vs_0,0.0,0.0,-0.1,-0.25,0.0,1.77,0.0,0.0,6.71,-0.62,-3.34,0.0,0.0,0.0,-0.9,1.77
0,0_vs_0,0.0,0.0,0.0,-0.6799999999999999,-0.82,0.0,0.0,0.0,3.81,0.62,0.0,1.93,-0.38,0.0,0.07,0.0
0,0_vs_0,0.0,0.0,0.0,-1.13,0.63,0.0,0.0,0.0,0.0,-1.16,-4.22,0.51,0.26,-0.47,0.74,-1.35
0,0_vs_0,0.0,0.0,0.0,0.0,-1.54,0.0,0.0,0.0,0.8,-2.49,-0.84,1.0,-1.37,-1.52,0.0,-0.29
4,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.67,0.0,0.0,5.27,-1.98,-0.41,1.13,-0.77,0.0,1.07,-0.17
0,0_vs_0,0.0,0.0,-1.58,0.0,0.06,0.0,0.0,0.0,0.55,0.51,0.0,-0.33,-0.51,0.0,-0.48,1.81
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,2.07,-1.16,0.0,0.0,0.0,0.0,0.82,1.57
0,0_vs_0,0.0,0.0,2.95,0.09,0.0,0.0,0.0,0.0,4.7299999999999995,-1.16,-0.43,0.0,0.0,0.0,0.0,2.33
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,3.54,0.0,0.0,0.4,-0.16,0.25,0.0,-0.86,0.94,-1.9,1.5499999999999998
0,0_vs_0,0.0,0.0,-1.52,0.51,0.0,3.54,0.0,0.0,6.04,-0.16,0.0,0.73,0.0,0.0,-3.1399999999999997,1.2
0,0_vs_0,0.0,0.0,-0.06,0.0,0.0,3.1100000000000003,0.0,0.0,-1.55,-0.11,0.0,0.0,-1.18,0.0,-2.59,-0.58
0,0_vs_0,0.0,0.0,0.0,1.25,0.0,0.43,0.0,0.0,4.27,-2.49,0.61,0.0,0.0,0.0,-1.48,0.02
0,0_vs_0,0.0,0.0,0.0,0.63,0.63,1.36,0.0,0.0,0.0,-0.95,0.0,0.0,-1.42,0.81,-0.9899999999999999,0.09
1,0_vs_0,0.0,0.0,0.0,0.82,-1.54,3.1100000000000003,0.0,0.0,0.8,-0.11,0.0,0.0,-1.03,0.0,1.33,0.26
7,0_vs_0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,4.54,-0.62,-1.72,-0.30999999999999994,-1.69,0.0,0.28,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-2.47,1.99,0.0,0.0,2.18,-0.16,0.0,-0.26,0.0,-1.12,0.19999999999999996,-0.35
20,0_vs_0,-1.49,0.0,-0.84,-0.7,0.0,1.99,0.0,0.0,4.7299999999999995,-0.22,0.0,0.0,0.0,-1.12,0.0,-0.35
0,0_vs_0,0.0,0.0,0.0,0.0,-0.25,0.03,0.0,0.0,2.83,2.6100000000000003,-1.93,0.0,0.0,0.22,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-1.5,-0.87,0.0,0.0,-0.54,-2.49,0.0,0.83,0.0,0.0,-0.13000000000000012,2.26
0,0_vs_0,0.0,0.0,0.0,0.0,0.03,3.1100000000000003,0.0,0.0,5.24,-0.73,0.0,0.0,0.0,-0.48,0.27,0.0
0,0_vs_0,0.0,0.0,-1.52,0.51,-0.1,0.0,0.0,0.0,3.39,-0.6,-0.16,0.73,-1.02,0.0,0.0,1.2
0,0_vs_0,0.0,0.0,-1.5699999999999998,-0.7,0.91,1.99,0.0,0.0,3.61,-0.16,0.23,0.0,0.0,0.0,0.0,0.35
0,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,0.0,0.0,0.0,8.36,-1.94,-0.64,0.24,0.0,0.0,0.0,0.039999999999999925
2,0_vs_0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.6,-1.8,-1.94,0.0,0.29,0.0,-0.07,2.6599999999999997
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,-0.87,0.0,0.0,3.25,-1.38,0.0,0.0,0.0,-2.63,-0.25999999999999995,-0.29
0,0_vs_0,0.0,0.0,-0.39,0.27,0.0,-0.07,0.0,0.0,0.0,-0.98,0.0,0.0,0.0,-0.4,3.8899999999999997,0.0
0,0_vs_0,0.0,0.0,-0.81,-0.25,-1.28,1.31,0.0,0.0,6.71,-0.62,0.0,-1.24,0.54,0.0,0.0,-0.64
0,0_vs_0,0.0,0.0,0.0,0.0,0.65,1.43,0.0,0.0,8.36,0.1,0.0,0.0,0.19,-0.62,-0.08,-1.36
0,0_vs_0,0.0,0.0,0.0,-0.03,0.92,1.4,0.0,0.0,0.0,-1.32,0.0,0.9,-1.18,0.0,0.82,-1.05
0,0_vs_0,0.0,0.0,0.0,0.53,0.0,-0.87,0.0,0.0,4.31,-0.26,0.0,0.0,1.97,0.0,-2.29,-0.32999999999999996
6,0_vs_0,0.0,0.0,0.0,0.0,-1.51,0.39,0.0,0.0,3.66,-1.01,0.0,0.0,0.0,0.0,-0.13000000000000012,-0.6699999999999999
0,0_vs_0,0.0,0.0,-0.1,0.14,-1.28,0.0,0.0,0.0,3.87,-0.26,0.0,1.3199999999999998,0.0,0.0,-1.61,1.06
0,0_vs_0,0.0,0.0,-0.71,0.0,0.0,2.96,0.0,0.0,4.62,-3.17,-1.94,0.31,0.0,0.0,-0.07,0.71
0,0_vs_0,0.0,0.0,0.0,0.0,-1.58,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.04,-3.17,-1.1300000000000001
0,0_vs_0,0.0,0.0,0.46,-0.09,0.0,0.0,0.0,0.0,3.65,0.14,0.0,1.98,0.0,0.44,1.1800000000000002,0.74
11,0_vs_0,0.0,0.0,0.0,1.3199999999999998,0.0,3.1100000000000003,0.0,0.0,4.62,0.0,0.61,0.0,0.0,-0.48,-0.07,0.0
0,0_vs_0,0.0,0.0,0.0,0.16,1.39,0.0,0.0,0.0,4.6899999999999995,-1.98,0.0,1.13,0.0,0.0,-3.42,-0.6699999999999999
5,0_vs_0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,2.83,-1.5999999999999999,-1.0499999999999998,2.89,0.0,0.0,0.2,-1.35
0,0_vs_0,0.0,0.0,-0.39,1.25,0.03,0.0,0.0,0.0,0.0,-1.38,0.0,0.04,0.0,0.0,0.010000000000000009,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,1.37,-2.49,-1.18,0.0,0.0,0.94,0.19,0.5599999999999999
8,0_vs_0,0.0,0.0,-1.21,0.0,0.0,1.43,0.0,0.0,0.55,0.0,-1.28,0.44,1.8,-0.7,1.07,-1.59
4,0_vs_0,0.0,0.0,-2.99,-0.72,-0.88,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.29,0.9799999999999999,-0.07,-0.01
0,0_vs_0,0.0,0.0,2.95,0.0,0.0,1.99,0.0,0.0,4.7299999999999995,-1.16,-0.43,0.0,0.0,0.0,0.0,1.13
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.4,-2.09,0.0,0.0,0.0,0.5,-0.7300000000000001
0,0_vs_0,0.0,0.0,-0.28,0.0,2.9099999999999997,1.77,0.0,0.0,3.21,-0.62,0.0,0.0,0.19,0.0,0.0,1.99
21,0_vs_0,0.0,0.0,0.83,0.0,0.0,1.5,0.0,0.0,5.27,-2.99,0.0,0.0,-0.47,0.0,-1.3299999999999998,-1.18
0,0_vs_0,0.0,0.0,0.0,-0.76,0.63,0.0,0.0,0.0,2.26,0.07,0.0,1.45,0.0,0.0,-1.76,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-0.88,3.54,0.0,0.0,4.62,-0.32,0.4,0.0,0.0,0.0,-0.07,1.64
7,0_vs_0,0.0,0.0,0.0,0.0,1.05,2.96,0.0,0.0,4.62,-1.23,0.21,1.21,0.0,0.0,-0.07,-0.67
5,0_vs_0,0.0,0.0,-0.39,-0.15000000000000002,0.0,0.67,0.0,0.0,4.42,-1.98,-2.32,0.0,0.0,0.0,1.52,0.0
0,0_vs_0,0.0,0.0,0.0,0.31,-1.0,1.22,0.0,0.0,2.63,-1.98,0.0,0.0,0.0,0.0,0.19,-0.84
27,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.4,-2.99,0.0,1.13,-0.86,0.0,-1.73,-1.18
29,0_vs_0,0.0,0.0,-0.23,1.62,0.06,2.18,0.0,0.0,0.0,-0.78,0.0,0.0,-0.89,-0.77,1.07,0.0
0,0_vs_0,0.0,0.0,0.15,-0.01,0.0,0.0,0.0,0.0,3.56,0.0,-1.6099999999999999,0.7,0.0,2.09,-1.08,0.18
12,0_vs_0,0.0,0.0,0.0,0.0,1.05,2.96,0.0,0.0,1.6,-1.23,0.21,0.8300000000000001,0.29,0.0,-0.07,-0.67
2,0_vs_0,0.0,0.0,-1.52,0.14,-0.1,0.0,0.0,0.0,3.39,0.77,0.0,2.27,0.0,0.0,-1.9299999999999997,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.4,-0.36,0.0,0.0,0.26,1.35,-1.16,0.18
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,2.27,0.0,-0.41,1.13,-0.77,0.0,-0.05999999999999983,-0.17
0,0_vs_0,0.0,0.0,0.0,1.3199999999999998,0.0,3.1100000000000003,0.0,0.0,5.24,-0.11,-0.51,0.0,0.0,0.0,0.99,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-1.51,1.22,0.0,0.0,3.66,-2.99,0.0,0.0,-0.08,0.0,1.2,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.8900000000000001,0.0,0.0,5.24,-1.98,-0.51,0.0,0.0,0.0,1.28,0.17
14,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.41,0.0,0.0,0.77,-0.92,-1.65,1.19,1.97,0.0,-1.49,-0.82
0,0_vs_0,0.0,0.0,-0.63,1.15,0.0,3.54,0.0,0.0,4.27,-0.16,0.0,0.73,0.0,0.0,-1.48,1.2
2,0_vs_0,0.0,0.0,0.0,0.82,0.0,3.1100000000000003,0.0,0.0,6.18,-0.62,0.6,0.0,0.0,-0.48,1.72,0.0
0,0_vs_0,0.0,0.0,-0.1,1.5,-1.28,1.41,0.0,0.0,3.87,-0.36,0.0,0.0,0.0,-0.35,-1.61,0.18
0,0_vs_0,0.0,0.0,-1.81,0.0,1.64,1.41,0.0,0.0,0.0,-0.36,0.0,2.31,0.0,-0.35,-2.84,0.18
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-0.28,0.6900000000000001,0.25,0.0,0.0,1.92,0.41000000000000003,1.47
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,4.42,0.45000000000000007,0.0,0.0,0.0,0.0,3.8899999999999997,-0.09
0,0_vs_0,0.0,0.0,0.66,0.0,-0.67,0.0,0.0,0.0,4.27,-1.24,0.0,0.56,0.0,0.0,0.9400000000000001,0.5999999999999999
15,0_vs_0,0.0,0.0,0.0,0.0,2.9099999999999997,3.0,0.0,0.0,8.36,0.53,0.0,0.0,0.0,0.0,1.11,1.21
0,0_vs_0,0.0,0.0,-1.31,0.41,-0.82,1.78,0.0,0.0,0.82,0.0,0.0,0.02,0.0,0.0,0.4,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,6.79,0.41,0.0,0.0,2.37,-2.0300000000000002,0.0,0.0,0.0,0.0,1.5,-2.08
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,3.19,0.0,0.0,0.0,1.4500000000000002,0.0,0.0,-0.38,0.0,-3.83,1.18
0,0_vs_0,0.0,0.0,1.52,0.0,0.0,0.41,0.0,0.0,0.51,-0.92,0.6,0.0,0.0,0.04,1.72,-0.02
